AFA_Ozone_1 HOUR_Arithmetic Mean,AFA_Ozone_8-HR RUN AVG BEGIN HOUR_Arithmetic Mean,HW24_Wind Speed - Scalar_1 HOUR_Arithmetic Mean,HW24_Wind Direction - Scalar_1 HOUR_Arithmetic Mean,HW24_Carbon monoxide_8-HR RUN AVG END HOUR_Arithmetic Mean,HW24_Carbon monoxide_1 HOUR_Arithmetic Mean,HW24_Wind Direction - Resultant_1 HOUR_Arithmetic Mean,HW24_Wind Speed - Resultant_1 HOUR_Arithmetic Mean,HW24_Sulfur dioxide_1 HOUR_Arithmetic Mean,HW24_Sulfur dioxide_3-HR BLK AVG_Arithmetic Mean,HW24_SO2 max 5-min avg_1 HOUR_Arithmetic Mean,HW24_Relative Humidity_1 HOUR_Arithmetic Mean,HW24_Outdoor Temperature_1 HOUR_Arithmetic Mean,HW24_Std Dev Hz Wind Direction_1 HOUR_Arithmetic Mean,MAN_Ozone_1 HOUR_Arithmetic Mean,MAN_Ozone_8-HR RUN AVG BEGIN HOUR_Arithmetic Mean,Average Mixing Height,Met_Lat,Met_long,Met_elevation,Average daily wind speed,Precipitation,Snowfall,Snow depth,Temperature Average,Direction of fastest 2-minute wind,Direction of fastest 5-second wind,Fastest 2-minute wind speed,Fastest 5-second wind speed,Date
0.043625,0.052294,5.083333,284.916667,0.366667,0.373083,284.583333,3.758333,0.773913,0.785714,1.256522,32.333333,53.208333,49.854167,0.047292,0.052059,1173.0,38.80949,-104.68873,1884.2,12.08,0.0,0.0,0.0,47.0,240.0,230.0,32.0,45.0,2018-04-02
0.048292,0.047176,7.5,207.083333,0.216667,0.201583,207.375,6.720833,0.552174,0.542857,1.052174,39.541667,38.833333,32.533333,0.046417,0.047471,2389.5,38.80949,-104.68873,1884.2,15.21,0.0,0.0,0.0,44.0,20.0,20.0,38.0,46.1,2018-04-03
0.04175,0.049529,5.1875,231.375,0.316667,0.326458,230.5,4.354167,0.808696,0.828571,1.478261,23.333333,47.708333,41.220833,0.044542,0.047059,2104.0,38.80949,-104.68873,1884.2,7.61,0.0,0.0,0.0,42.0,270.0,260.0,31.1,38.0,2018-04-04
0.049783,0.045529,3.783333,197.833333,0.333333,0.331667,212.583333,3.041667,1.017391,1.071429,2.152174,24.875,53.875,46.283333,0.04987,0.048118,983.0,38.80949,-104.68873,1884.2,7.61,0.0,0.0,0.0,53.0,40.0,240.0,23.9,35.1,2018-04-05
0.030792,0.030647,5.85,160.333333,0.266667,0.25875,158.833333,5.2625,0.877273,0.283333,3.1,76.291667,33.75,31.329167,0.034625,0.031118,1588.0,38.80949,-104.68873,1884.2,10.96,0.03,0.0,0.0,41.0,90.0,360.0,21.0,25.1,2018-04-06
0.026375,0.024706,3.066667,169.666667,0.270833,0.285542,181.416667,2.666667,0.243478,0.228571,0.469565,96.291667,29.833333,34.941667,0.024583,0.022176,1025.5,38.80949,-104.68873,1884.2,6.49,0.07,0.0,0.0,24.0,180.0,180.0,19.9,23.0,2018-04-07
0.04425,0.048353,7.241667,287.333333,0.225,0.207,286.041667,6.4375,0.186957,0.157143,0.36087,47.833333,52.375,32.775,0.044792,0.048235,525.0,38.80949,-104.68873,1884.2,12.75,0.02,0.0,0.0,49.0,180.0,300.0,32.0,46.1,2018-04-08
0.036125,0.032235,4.320833,175.125,0.233333,0.256125,174.416667,3.745833,0.13913,0.114286,0.413043,67.041667,43.083333,33.970833,0.038167,0.038412,,38.80949,-104.68873,1884.2,6.49,0.03,0.0,0.0,45.0,30.0,20.0,19.9,27.1,2018-04-09
0.036958,0.045,4.983333,236.416667,0.358333,0.3635,234.625,4.625,0.773913,0.8,1.36087,40.625,51.208333,29.279167,0.044667,0.049,,38.80949,-104.68873,1884.2,7.61,0.0,0.0,0.0,47.0,150.0,150.0,17.0,23.0,2018-04-10
0.04675,0.043294,5.4625,294.083333,0.375,0.368167,290.458333,4.233333,0.617391,0.628571,1.086957,21.125,61.208333,53.145833,0.049208,0.049353,,38.80949,-104.68873,1884.2,12.08,0.0,0.0,0.0,59.0,270.0,270.0,38.9,52.1,2018-04-11
0.044833,0.052,7.170833,222.458333,0.304167,0.273333,223.583333,5.8875,0.591304,0.571429,0.947826,20.583333,61.833333,43.35,0.051083,0.053059,4119.0,38.80949,-104.68873,1884.2,20.13,0.0,0.0,0.0,66.0,220.0,220.0,45.0,57.0,2018-04-12
0.048583,0.043765,10.183333,191.458333,0.183333,0.166417,191.458333,9.420833,0.117391,0.085714,0.273913,54.583333,38.708333,23.583333,0.049125,0.045235,53.0,38.80949,-104.68873,1884.2,25.28,0.05,0.6,0.0,44.0,10.0,360.0,42.9,59.9,2018-04-13
0.046625,0.041941,7.5375,57.791667,0.2,0.18725,59.75,6.825,0.130435,0.114286,0.343478,42.791667,40.708333,29.516667,0.049792,0.048235,552.0,38.80949,-104.68873,1884.2,18.34,0.0,0.1,1.2,36.0,360.0,360.0,36.9,51.0,2018-04-14
0.040375,0.046765,6.191667,195.458333,0.270833,0.254792,193.958333,5.779167,0.391304,0.385714,1.073913,39.708333,46.791667,28.416667,0.046167,0.047294,,38.80949,-104.68873,1884.2,6.71,0.0,0.0,0.0,43.0,170.0,130.0,21.0,28.0,2018-04-15
0.046125,0.056706,4.6375,219.166667,0.283333,0.283458,215.125,3.670833,0.665217,0.671429,1.321739,29.333333,57.125,46.933333,0.047833,0.057,2036.0,38.80949,-104.68873,1884.2,11.41,0.0,0.0,0.0,51.0,210.0,210.0,35.1,42.9,2018-04-16
0.065667,0.061412,13.547826,274.26087,0.166667,0.16513,274.0,12.443478,0.181818,0.133333,0.368182,17.304348,55.782609,25.213043,0.066708,0.063353,1083.0,38.80949,-104.68873,1884.2,25.05,0.0,0.0,0.0,61.0,220.0,220.0,52.1,68.0,2018-04-17
0.051542,0.053765,6.944444,163.555556,0.24,0.259389,163.388889,6.427778,0.529412,0.56,1.294118,16.833333,47.5,25.127778,0.056625,0.056059,1439.5,38.80949,-104.68873,1884.2,7.83,0.0,0.0,0.0,42.0,170.0,340.0,19.9,28.0,2018-04-18
0.048208,0.049941,6.466667,140.916667,0.279167,0.268417,141.291667,5.795833,0.83913,0.9,1.878261,28.25,49.25,33.575,0.04775,0.048824,2349.0,38.80949,-104.68873,1884.2,12.53,0.0,0.0,0.0,45.0,150.0,150.0,32.0,42.1,2018-04-19
0.041435,0.038647,4.916667,159.875,0.3,0.314696,161.375,4.325,0.431818,0.383333,0.813636,67.958333,41.166667,35.004167,0.040913,0.037529,1745.0,38.80949,-104.68873,1884.2,14.99,0.8,4.2,0.0,45.0,100.0,110.0,32.0,40.9,2018-04-20
0.0375,0.037294,3.775,195.25,0.2375,0.236125,179.791667,3.433333,0.026087,0.0,0.182609,81.0,37.833333,27.520833,0.034458,0.033235,44.0,38.80949,-104.68873,1884.2,8.95,0.02,0.0,3.9,35.0,340.0,340.0,19.9,25.1,2018-04-21
0.0415,0.046353,4.970833,137.166667,0.258333,0.258625,140.708333,4.475,0.36087,0.357143,0.804348,61.666667,49.25,34.358333,0.03875,0.043647,,38.80949,-104.68873,1884.2,7.38,0.0,0.0,0.0,44.0,10.0,350.0,21.9,31.1,2018-04-22
0.039208,0.043294,5.329167,193.291667,0.333333,0.338458,191.125,4.870833,0.821739,0.885714,1.591304,56.875,53.5,28.95,0.040292,0.045471,1397.0,38.80949,-104.68873,1884.2,9.17,0.0,0.0,0.0,50.0,340.0,360.0,36.0,47.0,2018-04-23
0.04025,0.037059,6.604167,216.583333,0.195833,0.183333,216.791667,6.016667,-0.026087,0.0,0.082609,74.791667,37.458333,28.0375,0.040042,0.037941,1165.0,38.80949,-104.68873,1884.2,18.57,0.06,0.4,0.0,42.0,330.0,340.0,35.1,47.0,2018-04-24
0.038542,0.043059,4.208333,218.375,0.279167,0.315792,202.208333,3.725,0.778261,0.814286,1.408696,53.416667,45.916667,36.554167,0.041875,0.047765,466.0,38.80949,-104.68873,1884.2,5.59,0.0,0.0,0.0,39.0,170.0,170.0,18.1,21.9,2018-04-25
0.044292,0.040882,6.866667,214.375,0.225,0.207792,229.916667,6.258333,0.021739,0.0,0.169565,44.5,48.0,29.516667,0.051875,0.052882,690.5,38.80949,-104.68873,1884.2,18.12,0.0,0.0,0.0,48.0,360.0,360.0,38.9,55.0,2018-04-26
0.043375,0.048412,3.641667,154.416667,0.341667,0.343292,150.083333,3.1875,0.53913,0.542857,1.169565,40.083333,53.833333,38.441667,0.055083,0.056824,1806.0,38.80949,-104.68873,1884.2,5.82,0.0,0.0,0.0,49.0,130.0,130.0,14.1,21.0,2018-04-27
0.044792,0.053882,5.625,149.208333,0.295833,0.269042,150.625,5.116667,0.634783,0.642857,1.386957,32.25,60.791667,33.304167,0.055043,0.057235,2112.0,38.80949,-104.68873,1884.2,10.29,0.0,0.0,0.0,57.0,140.0,140.0,23.9,30.0,2018-04-28
0.054625,0.053,5.55,201.083333,0.275,0.280292,217.375,4.479167,0.343478,0.328571,0.556522,24.5,66.333333,45.804167,0.054667,0.053471,3879.0,38.80949,-104.68873,1884.2,13.87,0.0,0.0,0.0,65.0,230.0,250.0,30.0,40.9,2018-04-29
0.054417,0.057,6.195833,258.291667,0.258333,0.253708,258.541667,5.25,0.495652,0.485714,0.86087,20.041667,61.708333,41.016667,0.057292,0.058118,4336.0,38.80949,-104.68873,1884.2,15.88,0.0,0.0,0.0,64.0,220.0,230.0,33.1,40.9,2018-04-30
0.05225,0.051412,6.170833,204.208333,0.2625,0.25275,202.5,5.425,0.604348,0.614286,1.182609,49.333333,55.791667,32.720833,0.051833,0.051647,1902.0,38.80949,-104.68873,1884.2,14.32,0.0,0.0,0.0,56.0,360.0,180.0,31.1,42.1,2018-05-01
0.039625,0.037824,5.141667,157.791667,0.245833,0.228792,171.458333,4.495833,0.378261,0.371429,0.847826,69.291667,50.25,33.304167,0.040458,0.038529,1073.0,38.80949,-104.68873,1884.2,8.95,0.1,0.0,0.0,52.0,170.0,190.0,23.0,36.9,2018-05-02
0.035292,0.029941,5.041667,224.458333,0.2,0.210167,225.0,4.366667,0.113043,0.085714,0.317391,69.666667,47.0,39.554167,0.040542,0.041824,266.5,38.80949,-104.68873,1884.2,14.54,0.05,0.0,0.0,46.0,340.0,330.0,35.1,46.1,2018-05-03
0.037667,0.043235,3.575,181.0,0.283333,0.298667,181.458333,2.833333,0.230435,0.228571,0.613043,42.833333,54.708333,42.6375,0.050125,0.053647,790.0,38.80949,-104.68873,1884.2,6.49,0.0,0.0,0.0,52.0,160.0,10.0,16.1,21.9,2018-05-04
0.046917,0.045412,3.058333,197.208333,0.304167,0.29725,211.333333,2.325,0.204348,0.2,0.53913,30.416667,61.125,48.45,0.055,0.054765,2712.0,38.80949,-104.68873,1884.2,5.14,0.0,0.0,0.0,58.0,230.0,220.0,16.1,23.9,2018-05-05
0.04625,0.053118,3.85,163.041667,0.254167,0.249292,160.0,3.354167,0.426087,0.4,1.082609,30.916667,64.875,39.504167,0.055042,0.056059,2005.0,38.80949,-104.68873,1884.2,7.16,0.0,0.0,0.0,64.0,140.0,130.0,16.1,23.0,2018-05-06
0.049333,0.057353,4.2,251.083333,0.441667,0.469375,251.583333,3.641667,0.713043,0.771429,1.421739,30.833333,66.25,31.679167,0.053583,0.058583,3763.0,38.80949,-104.68873,1884.2,8.05,0.0,0.0,0.0,64.0,260.0,260.0,31.1,46.1,2018-05-07
0.053083,0.046118,4.320833,200.25,0.454167,0.46625,200.458333,3.666667,0.217391,0.185714,0.530435,29.208333,67.833333,38.1875,,,4047.0,38.80949,-104.68873,1884.2,11.86,0.0,0.0,0.0,70.0,350.0,340.0,29.1,36.9,2018-05-08
0.043125,0.044294,3.05,244.791667,0.425,0.411625,215.958333,2.3,0.618182,0.6,1.277273,35.208333,65.041667,48.05,,0.045,1986.0,38.80949,-104.68873,1884.2,6.71,0.0,0.0,0.0,65.0,250.0,240.0,31.1,45.0,2018-05-09
0.041375,0.049471,5.579167,208.083333,0.4125,0.379542,208.416667,4.8875,0.878261,0.914286,2.008696,33.125,68.833333,40.0,0.051125,0.050882,,38.80949,-104.68873,1884.2,14.09,0.0,0.0,0.0,66.0,340.0,340.0,36.0,48.1,2018-05-10
0.043125,0.038,7.845833,224.708333,0.270833,0.273792,224.75,7.308333,1.113043,1.171429,2.634783,53.583333,64.0,25.991667,0.044042,0.043,4361.0,38.80949,-104.68873,1884.2,15.43,0.0,0.0,0.0,66.0,340.0,330.0,35.1,46.1,2018-05-11
0.035333,0.039529,7.4125,147.333333,0.266667,0.264083,148.125,6.854167,1.004348,1.071429,2.243478,63.416667,62.458333,25.416667,0.039042,0.038824,452.0,38.80949,-104.68873,1884.2,11.41,0.0,0.0,0.0,62.0,140.0,150.0,25.1,33.1,2018-05-12
0.034083,0.031706,6.6875,192.916667,0.241667,0.233875,192.75,6.220833,0.556522,0.557143,1.1,69.583333,59.916667,23.429167,0.034125,0.032647,517.0,38.80949,-104.68873,1884.2,12.97,0.02,0.0,0.0,62.0,260.0,250.0,23.0,30.0,2018-05-13
0.044333,0.044824,6.0875,213.041667,0.245833,0.237375,212.25,5.541667,0.534783,0.557143,1.817391,57.958333,60.0,31.3,0.044917,0.051471,877.0,38.80949,-104.68873,1884.2,12.3,0.03,0.0,0.0,60.0,160.0,160.0,23.9,33.1,2018-05-14
0.035833,0.035706,5.383333,206.0,0.245833,0.268292,190.791667,4.575,0.843478,0.9,2.008696,59.75,58.625,39.858333,0.04375,0.038529,1080.0,38.80949,-104.68873,1884.2,9.84,0.01,0.0,0.0,59.0,310.0,300.0,31.1,40.9,2018-05-15
0.045708,0.051118,4.729167,175.833333,0.2875,0.289167,175.666667,4.0625,0.852174,0.885714,1.908696,39.583333,65.458333,34.004167,0.046542,0.056833,1839.0,38.80949,-104.68873,1884.2,6.71,0.0,0.0,0.0,62.0,150.0,150.0,21.0,29.1,2018-05-16
0.031556,,6.016667,204.416667,0.304167,0.289458,203.583333,5.304167,0.727273,0.8,1.713636,32.958333,69.583333,34.0875,,,2482.0,38.80949,-104.68873,1884.2,12.53,0.0,0.0,0.0,68.0,180.0,220.0,29.1,45.0,2018-05-17
0.050813,0.047706,6.733333,226.708333,0.2,0.198348,228.041667,5.708333,0.178261,0.142857,0.382609,52.166667,60.25,38.458333,,0.046,2306.0,38.80949,-104.68873,1884.2,17.0,0.02,0.0,0.0,64.0,340.0,330.0,36.9,50.1,2018-05-18
0.043583,0.038882,5.625,236.708333,0.2,0.15825,237.833333,5.091667,0.030435,0.0,0.213043,73.333333,50.125,28.458333,0.042875,0.038,584.5,38.80949,-104.68873,1884.2,17.0,0.06,0.0,0.0,52.0,340.0,350.0,36.0,46.1,2018-05-19
0.032292,0.026529,4.208333,217.041667,0.25,0.28175,219.416667,3.75,0.208696,0.2,0.495652,85.875,47.916667,31.829167,0.033042,0.031588,525.5,38.80949,-104.68873,1884.2,7.61,0.06,0.0,0.0,47.0,160.0,160.0,16.1,21.0,2018-05-20
0.038083,0.044,4.270833,241.25,0.333333,0.31375,256.458333,3.566667,0.491304,0.485714,1.065217,52.333333,60.208333,42.616667,0.048292,0.053765,1093.0,38.80949,-104.68873,1884.2,8.72,0.0,0.0,0.0,59.0,170.0,170.0,40.9,51.0,2018-05-21
0.046333,0.051412,5.4375,179.208333,0.35,0.341958,180.083333,4.933333,0.991304,1.028571,2.304348,45.125,64.375,36.233333,0.052952,0.054563,3259.0,38.80949,-104.68873,1884.2,10.51,0.0,0.0,0.0,63.0,150.0,140.0,30.0,38.9,2018-05-22
0.048208,0.052118,6.1875,221.125,0.291667,0.304208,219.791667,5.6375,0.913043,0.957143,2.073913,41.541667,67.166667,34.175,0.056864,0.058941,,38.80949,-104.68873,1884.2,11.41,0.0,0.0,0.0,67.0,190.0,140.0,28.0,40.0,2018-05-23
0.050833,0.045529,3.031818,224.318182,0.275,0.283417,228.409091,2.409091,0.378261,0.357143,1.021739,35.409091,68.136364,45.554545,0.060333,0.058471,4040.0,38.80949,-104.68873,1884.2,9.84,0.0,0.0,0.0,70.0,40.0,40.0,30.0,36.0,2018-05-24
0.051333,0.056765,5.2875,150.291667,0.2875,0.295833,136.0,4.920833,0.808696,0.842857,2.047826,31.125,71.958333,26.116667,0.063583,0.065176,,38.80949,-104.68873,1884.2,9.17,0.0,0.0,0.0,69.0,120.0,170.0,21.9,35.1,2018-05-25
0.045917,0.043941,4.883333,210.0,0.308333,0.298375,198.666667,4.1875,0.643478,0.657143,1.23913,29.625,73.791667,37.825,0.054708,0.048412,,38.80949,-104.68873,1884.2,10.51,0.0,0.0,0.0,72.0,160.0,160.0,33.1,53.9,2018-05-26
0.041083,0.049588,5.3375,247.291667,0.2875,0.276333,249.625,4.745833,0.856522,0.885714,1.747826,25.958333,71.5,35.241667,0.045625,0.052882,3091.0,38.80949,-104.68873,1884.2,14.32,0.0,0.0,0.0,73.0,340.0,330.0,33.1,49.0,2018-05-27
0.054458,0.052353,5.75,237.5,0.158333,0.147,222.916667,4.975,0.143478,0.114286,0.330435,54.791667,63.0,34.575,0.058417,0.057706,952.6666666666666,38.80949,-104.68873,1884.2,15.88,0.05,0.0,0.0,65.0,340.0,340.0,33.1,44.1,2018-05-28
0.052292,0.051059,3.633333,201.916667,0.2375,0.241875,201.416667,2.933333,0.486957,0.514286,1.226087,50.833333,63.041667,42.429167,0.055875,0.058059,,38.80949,-104.68873,1884.2,8.28,0.01,0.0,0.0,61.0,40.0,60.0,23.0,28.0,2018-05-29
0.040875,0.042,5.179167,175.416667,0.279167,0.286333,177.041667,4.483333,1.36087,1.428571,2.808696,55.791667,63.541667,41.854167,0.050833,0.052412,1833.0,38.80949,-104.68873,1884.2,12.08,1.05,0.0,0.0,65.0,80.0,20.0,29.1,36.9,2018-05-30
0.040875,0.044235,5.295833,231.041667,0.304167,0.307583,229.916667,4.6125,0.930435,0.971429,2.352174,35.916667,70.875,36.8875,0.051625,0.052647,964.0,38.80949,-104.68873,1884.2,10.07,0.0,0.0,0.0,68.0,190.0,190.0,30.0,38.9,2018-05-31
0.048458,0.054176,5.758333,229.5,0.275,0.239833,257.0,4.516667,0.43913,0.428571,0.747826,17.166667,74.125,48.508333,0.0565,0.057294,4828.0,38.80949,-104.68873,1884.2,12.53,0.0,0.0,0.0,73.0,40.0,170.0,29.1,38.9,2018-06-01
0.054042,0.053412,6.6375,171.916667,0.204167,0.233542,187.458333,6.075,0.93913,0.971429,2.043478,29.916667,65.291667,28.295833,0.056583,0.055176,,38.80949,-104.68873,1884.2,12.75,0.0,0.0,0.0,66.0,20.0,20.0,28.0,36.0,2018-06-02
0.043583,0.040882,4.116667,198.125,0.2875,0.289,197.666667,3.4125,0.578261,0.6,1.556522,51.791667,58.916667,41.641667,0.043542,0.043529,2266.0,38.80949,-104.68873,1884.2,11.18,0.0,0.0,0.0,61.0,190.0,180.0,38.0,46.1,2018-06-03
0.048,0.049,3.516667,203.625,0.308333,0.301583,198.458333,2.570833,0.547826,0.571429,1.086957,30.916667,72.333333,47.175,0.055333,0.058059,606.0,38.80949,-104.68873,1884.2,7.83,0.0,0.0,0.0,67.0,130.0,170.0,23.0,34.0,2018-06-04
0.046792,0.05,3.9375,205.833333,0.308333,0.304625,221.5,3.35,0.577273,0.483333,1.154545,24.25,75.166667,41.395833,0.057292,0.057765,,38.80949,-104.68873,1884.2,6.71,0.0,0.0,0.0,75.0,200.0,200.0,45.0,69.1,2018-06-05
0.048167,0.055059,3.833333,187.958333,0.295833,0.291667,192.375,3.275,0.765217,0.771429,1.93913,27.666667,74.916667,43.775,0.056333,0.056765,4010.0,38.80949,-104.68873,1884.2,10.07,0.0,0.0,0.0,74.0,10.0,360.0,23.9,31.1,2018-06-06
0.044333,0.036529,5.329167,187.75,0.295833,0.310333,202.541667,4.4125,1.013043,1.057143,2.486957,42.833333,69.833333,42.116667,0.048833,0.046824,3537.0,38.80949,-104.68873,1884.2,10.29,0.0,0.0,0.0,71.0,350.0,360.0,28.0,35.1,2018-06-07
0.035708,0.040471,4.5125,239.208333,0.383333,0.372826,240.083333,3.475,0.668182,0.65,1.268182,30.583333,74.75,50.133333,0.04475,0.045059,,38.80949,-104.68873,1884.2,10.96,0.0,0.0,0.0,73.0,250.0,240.0,33.1,45.0,2018-06-08
0.044,0.043765,4.033333,194.666667,0.316667,0.350417,224.916667,3.066667,0.565217,0.571429,1.713043,17.541667,78.916667,51.191667,0.049042,0.048765,,38.80949,-104.68873,1884.2,10.07,0.0,0.0,0.0,77.0,210.0,180.0,32.0,49.0,2018-06-09
0.043917,0.046,4.091667,252.416667,0.370833,0.31625,250.625,2.970833,0.613043,0.6,1.030435,17.125,78.291667,53.604167,0.048042,0.046882,,38.80949,-104.68873,1884.2,11.86,0.0,0.0,0.0,77.0,220.0,210.0,29.1,38.0,2018-06-10
0.047792,0.046882,8.408333,177.041667,0.216667,0.225333,176.5,7.879167,0.9,0.914286,1.66087,21.958333,73.875,27.3,0.050375,0.052824,,38.80949,-104.68873,1884.2,13.42,0.0,0.0,0.0,75.0,160.0,150.0,29.1,40.9,2018-06-11
0.053875,0.058529,4.979167,182.708333,0.304167,0.317292,183.166667,4.458333,0.886957,0.928571,1.947826,30.875,73.333333,31.233333,0.061208,0.063941,1810.0,38.80949,-104.68873,1884.2,8.28,0.03,0.0,0.0,72.0,120.0,140.0,21.9,29.1,2018-06-12
0.044458,0.042412,5.345833,156.833333,0.3,0.28725,155.916667,4.570833,0.847826,0.857143,1.908696,49.0,73.833333,39.1625,0.049958,0.048294,2239.0,38.80949,-104.68873,1884.2,8.95,0.6,0.0,0.0,73.0,130.0,130.0,32.0,38.9,2018-06-13
0.038542,0.038412,3.883333,262.125,0.358333,0.400292,250.083333,2.858333,0.765217,0.757143,1.491304,27.583333,76.833333,54.866667,0.045708,0.045353,1846.0,38.80949,-104.68873,1884.2,7.61,0.0,0.0,0.0,74.0,280.0,260.0,25.9,36.9,2018-06-14
0.045583,0.043941,3.441667,247.125,0.370833,0.354833,229.416667,2.829167,0.765217,0.771429,1.495652,26.75,77.708333,44.6375,0.047125,0.046294,3941.0,38.80949,-104.68873,1884.2,8.95,0.01,0.0,0.0,78.0,10.0,360.0,25.1,33.1,2018-06-15
0.04075,0.040059,5.7875,175.291667,0.341667,0.355167,177.416667,5.291667,1.06087,1.1,2.404348,39.25,73.125,34.945833,0.044458,0.039529,849.0,38.80949,-104.68873,1884.2,11.41,0.0,0.0,0.0,75.0,180.0,180.0,42.9,51.0,2018-06-16
0.039625,0.035353,4.895833,264.791667,0.2375,0.20725,279.708333,4.270833,0.278261,0.242857,0.53913,66.5,66.541667,35.391667,0.037875,0.033882,686.0,38.80949,-104.68873,1884.2,10.51,0.3,0.0,0.0,69.0,340.0,350.0,32.0,40.9,2018-06-17
0.038174,0.045176,5.545833,222.5,0.233333,0.24713,221.583333,5.004167,1.130435,1.185714,2.713043,60.666667,69.666667,34.916667,0.034696,0.042882,598.5,38.80949,-104.68873,1884.2,11.41,0.0,0.0,0.0,67.0,350.0,350.0,23.0,30.0,2018-06-18
0.044208,0.045176,7.029167,246.625,0.254167,0.232292,230.75,6.370833,0.756522,0.771429,1.817391,61.791667,67.666667,30.8875,0.044792,0.050294,1350.0,38.80949,-104.68873,1884.2,15.66,0.0,0.0,0.0,70.0,350.0,350.0,40.0,52.1,2018-06-19
0.047792,0.048235,3.291667,145.083333,0.2,0.199667,146.125,2.6875,0.352174,0.328571,0.743478,49.791667,67.166667,40.5125,0.053,0.054941,1485.0,38.80949,-104.68873,1884.2,7.38,0.0,0.0,0.0,65.0,60.0,50.0,23.0,30.0,2018-06-20
0.044,0.054353,3.708333,188.333333,0.275,0.280042,188.291667,3.091667,0.808696,0.857143,1.782609,47.208333,69.75,39.616667,0.049375,0.055176,2275.0,38.80949,-104.68873,1884.2,6.71,0.0,0.0,0.0,67.0,50.0,50.0,25.9,32.0,2018-06-21
0.049333,0.043118,4.6375,140.208333,0.275,0.281458,140.5,3.854167,0.795652,0.757143,1.682609,51.708333,68.666667,38.4125,0.048958,0.048882,1488.0,38.80949,-104.68873,1884.2,7.83,0.1,0.0,0.0,68.0,290.0,300.0,29.1,45.0,2018-06-22
0.047417,0.058118,4.9,212.166667,0.2625,0.257583,198.25,4.329167,1.108696,1.157143,2.056522,48.083333,69.875,34.091667,0.054167,0.059412,,38.80949,-104.68873,1884.2,10.29,0.0,0.0,0.0,69.0,340.0,350.0,31.1,40.0,2018-06-23
0.054542,0.048118,5.741667,254.875,0.183333,0.179917,243.208333,4.925,0.595652,0.614286,2.586957,61.416667,60.333333,37.045833,0.053792,0.05,1625.0,38.80949,-104.68873,1884.2,14.32,0.26,0.0,0.0,63.0,340.0,340.0,33.1,48.1,2018-06-24
0.046174,0.050059,3.4125,215.166667,0.291667,0.297875,217.791667,2.85,0.73913,0.771429,1.673913,48.083333,65.208333,40.5875,0.054217,0.059118,683.0,38.80949,-104.68873,1884.2,5.37,0.0,0.0,0.0,62.0,160.0,220.0,13.0,17.0,2018-06-25
0.047,0.048118,3.491667,237.875,0.358333,0.384458,234.458333,2.983333,0.815789,0.86,1.557895,28.291667,75.583333,39.983333,0.058708,0.059647,2140.0,38.80949,-104.68873,1884.2,5.82,0.0,0.0,0.0,76.0,160.0,150.0,19.9,27.1,2018-06-26
0.049458,0.051176,4.383333,202.75,0.283333,0.260591,189.166667,3.566667,0.580952,0.54,1.333333,18.458333,82.666667,41.2375,0.057,0.055118,,38.80949,-104.68873,1884.2,10.29,0.0,0.0,0.0,82.0,50.0,40.0,21.0,27.1,2018-06-27
0.042708,0.047824,5.458333,193.291667,0.3625,0.382875,210.416667,4.55,0.904348,0.942857,1.778261,19.291667,83.125,44.2,0.051542,0.052941,,38.80949,-104.68873,1884.2,11.63,0.0,0.0,0.0,85.0,170.0,180.0,29.1,36.9,2018-06-28
0.050542,0.051588,4.666667,245.875,0.395833,0.396958,243.375,3.820833,1.03913,1.071429,1.847826,18.916667,79.333333,42.829167,0.051167,0.052294,,38.80949,-104.68873,1884.2,11.18,0.0,0.0,0.0,82.0,170.0,170.0,28.0,36.0,2018-06-29
0.04675,0.043353,5.508333,258.208333,0.183333,0.18025,243.333333,4.7625,0.304348,0.271429,0.63913,54.541667,67.5,34.091667,0.047625,0.043353,,38.80949,-104.68873,1884.2,15.88,0.13,0.0,0.0,72.0,330.0,330.0,32.0,45.0,2018-06-30
0.047708,0.047765,7.108333,146.166667,0.2125,0.216333,146.458333,6.525,1.621739,1.614286,3.73913,42.833333,71.666667,27.0625,0.048125,0.051941,1156.0,38.80949,-104.68873,1884.2,13.65,0.0,0.0,0.0,66.0,120.0,150.0,25.1,38.0,2018-07-01
0.04475,0.046706,5.904167,200.666667,0.2875,0.309875,216.125,5.291667,1.1,1.157143,2.426087,35.416667,75.041667,32.045833,0.048208,0.049647,3597.0,38.80949,-104.68873,1884.2,11.41,0.0,0.0,0.0,74.0,140.0,140.0,35.1,44.1,2018-07-02
0.044208,0.049765,4.4,252.166667,0.35,0.341667,240.958333,3.383333,0.7,0.714286,1.243478,28.5,77.0,43.3875,0.051125,0.052471,,38.80949,-104.68873,1884.2,9.62,0.0,0.0,0.0,75.0,120.0,100.0,23.0,34.0,2018-07-03
0.05175,0.054,3.925,176.833333,0.2375,0.219375,180.958333,3.075,0.282609,0.271429,0.808696,30.25,78.791667,48.15,0.056042,0.056824,,38.80949,-104.68873,1884.2,11.86,0.09,0.0,0.0,81.0,30.0,30.0,28.0,38.0,2018-07-04
0.041792,0.037529,5.470833,224.75,0.275,0.28725,222.541667,4.633333,0.721739,0.771429,2.065217,63.208333,67.333333,38.945833,0.048375,0.052083,3903.0,38.80949,-104.68873,1884.2,9.17,0.95,0.0,0.0,70.0,340.0,340.0,21.9,30.0,2018-07-05
